limit_balance,sex,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,education_level,degree,default_payment_next_month
150000,1,1,31,-1,-1,-1,0,-1,2,530,957,1000,800,0,9000,530,530,957,1817,714,424,2,university,0
220000,1,2,29,-1,-1,-1,-1,-1,-1,326,326,326,326,322,646,326,326,326,326,326,322,2,university,0
110000,1,1,57,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,3,high school,0
360000,1,1,49,1,-1,-1,-1,-1,-1,633,1030,321,5846,911,6965,-3,630,1019,320,5817,907,1,graduate school,0
260000,1,1,43,1,-1,2,0,-1,-1,5182,9,2998,5034,3050,2965,-10,5172,2800,3804,5009,3035,1,graduate school,0
80000,2,2,22,-1,-1,-1,-1,-1,0,133,5395,1182,266,233,0,1807,133,5395,1182,266,366,1,graduate school,0
180000,1,1,37,-1,-1,-1,-1,-1,-1,11850,17552,8333,20406,9772,9315,5480,11834,17380,8329,20406,9772,2,university,0
30000,2,2,50,-1,-1,2,-1,-1,-2,1860,0,1110,0,0,0,178,1860,940,1110,0,0,3,high school,1
190000,2,2,41,-1,-1,-1,-1,-1,-1,0,16500,0,26854,500,0,28204,0,16500,0,26854,554,1,graduate school,1
350000,2,1,55,-1,-1,-1,-1,-1,-1,1935,1630,7461,4124,1261,2798,3518,1931,1630,7461,4124,1261,1,graduate school,0
220000,2,2,30,-1,-1,-1,-1,-1,-1,316,541,4188,3473,7653,2280,8939,316,541,4188,3473,7653,1,graduate school,0
200000,2,2,39,-1,-1,-1,-1,-1,-1,15617,3927,10549,32108,33181,8910,7475,15540,3889,10496,31948,33016,1,graduate school,0
230000,1,1,37,-1,-1,-1,-1,-1,-1,30580,5739,5799,7690,17914,360,3102,30428,5711,5770,7652,17825,1,graduate school,0
20000,2,2,23,-1,-1,-1,-1,-1,-1,0,174,1200,1434,0,974,1207,0,174,1200,1434,0,1,graduate school,0
360000,2,2,53,-1,-1,-1,-1,-1,-1,15206,15032,9769,11114,8123,8736,10733,15206,15000,9744,11114,8123,2,university,0
300000,2,1,34,-1,-1,-1,-1,-1,-1,57210,36679,34263,25583,28676,37173,37505,57210,36667,34252,25583,28676,2,university,0
50000,2,2,51,-1,-1,2,-1,-1,-1,780,0,390,390,1320,0,390,780,390,390,390,1320,3,high school,0
440000,2,2,51,0,-1,-1,-2,-1,0,8999,0,0,10961,503,448,26106,8999,0,0,10961,11349,1,graduate school,0
250000,1,2,35,-1,-1,-1,-1,-1,-1,1666,3597,76552,100566,0,0,2746,1666,3572,76552,100566,0,1,graduate school,0
240000,2,2,29,-1,-1,-1,-1,-1,-1,548,208,0,44,0,643,59,548,208,0,44,19,1,graduate school,1
150000,2,3,55,-1,-1,-1,-1,-1,2,280,759,754,480,0,1235,280,280,759,754,480,165,1,graduate school,0
20000,1,1,58,-1,-1,2,2,-1,-1,21654,0,0,28740,1565,0,21116,21470,200,0,28740,1295,2,university,0
100000,1,2,29,-1,-1,-1,0,-1,-1,2005,6633,18,10152,2697,3607,2494,1999,6632,6150,10122,2689,2,university,0
350000,1,2,36,-1,-1,-1,-1,-1,-1,6088,12635,18119,13547,38868,4650,9189,6080,12622,18103,13547,38868,3,high school,0
380000,1,1,34,-1,-1,-1,-1,-1,-1,4131,4700,2382,2423,4732,2353,4539,4119,4686,2363,2416,4718,3,high school,0
100000,2,1,39,-2,-1,-1,-1,-1,-2,1646,5635,884,0,0,0,10135,1646,1635,884,0,0,3,high school,0
430000,2,2,38,-1,-1,-1,-1,-1,-1,590,590,590,590,590,590,590,590,590,590,590,590,1,graduate school,0
130000,2,2,30,-1,-1,-1,-1,-1,-1,2437,2774,5457,3855,4684,843,5002,2437,2448,5457,3855,4684,1,graduate school,0
120000,1,2,30,-1,-1,-1,-1,-1,-1,1997,1506,1001,699,0,897,2494,1991,1497,998,697,-103,2,university,0
150000,1,2,30,-1,-1,-1,-1,-1,-1,5964,6588,24677,4896,1477,4303,8821,5943,6569,24604,4878,1477,2,university,0
240000,2,1,42,-1,-1,-1,-1,-1,-1,1323,329,9228,7776,7500,635,1986,1323,329,9228,7776,7500,2,university,0
120000,2,2,39,-1,-1,-1,2,-1,-1,0,780,0,780,1206,0,2753,0,390,390,780,1206,2,university,0
210000,2,1,39,-1,-1,-1,-1,-1,-1,3569,1737,2433,3115,3899,2460,4443,3569,1737,2433,3115,3899,1,graduate school,1
140000,2,1,36,-1,-1,-1,-1,-1,-1,501,1251,0,2106,652,0,326,501,1251,0,2106,652,2,university,1
240000,2,1,34,-1,-1,0,0,-1,-1,1921,19000,2624,888,360,360,626,1921,20740,21274,888,360,2,university,0
370000,2,2,31,-1,-1,-1,2,-1,-1,1674,42921,0,3728,2300,43183,2804,1674,39811,35194,3728,2241,3,high school,0
210000,1,2,31,2,-1,-1,0,-1,-1,380,1552,0,776,1359,20302,1172,380,1552,776,776,1359,1,graduate school,0
340000,2,1,33,2,-1,-1,-1,-1,-1,11038,8591,11246,8251,8021,0,411,10983,8548,11190,8210,7981,2,university,0
220000,1,1,50,-1,-1,-1,-1,-1,-1,6758,4028,3576,2378,5946,1489,3484,6742,4028,3576,2378,5946,1,graduate school,0
320000,1,1,48,-1,-1,-1,-1,-1,-2,13326,13289,18064,0,0,0,25840,13260,13217,17967,-13,-13,1,graduate school,0
80000,1,1,41,-1,-1,-1,-1,-1,-1,8739,10926,3362,6127,25675,7606,11688,8739,10926,3355,6127,25675,1,graduate school,0
360000,2,1,36,-1,-1,-1,-1,-1,-1,7174,11044,15895,8607,8843,3000,18641,7174,11044,15887,8607,8843,1,graduate school,0
200000,2,1,39,1,-1,0,0,-1,-1,21801,42745,0,16632,5265,0,0,21801,62433,-82,16550,5239,2,university,0
20000,2,2,25,-1,-1,-1,-1,-1,-2,0,855,640,0,0,2742,2650,0,855,640,0,0,1,graduate school,0
620000,2,2,38,-1,-1,-1,-1,-1,-1,8638,620,16032,2856,4197,920,12136,7938,620,16022,2581,2867,1,graduate school,0
220000,1,1,60,-1,-1,-1,-1,-1,-1,1606,6978,7196,1541,11304,483,1994,1598,6944,7161,1534,11248,2,university,1
170000,2,1,46,-1,-1,-1,-2,-1,-1,1848,0,0,1542,3498,8095,2741,1848,0,0,1542,3498,2,university,1
120000,1,2,34,-1,-1,-1,-1,-1,-1,856,856,856,856,856,2664,856,856,856,856,856,856,2,university,0
230000,2,1,38,0,-1,-1,-1,-1,-1,316,1156,316,316,316,316,12907,316,1156,316,316,316,1,graduate school,0
210000,1,1,53,1,-1,2,-1,-1,-1,3392,2,1683,0,1986,1188,-197,3195,1821,1683,0,1986,2,university,0
500000,1,2,40,-1,-1,-1,0,-1,-1,1190,17840,36639,2644,26363,35908,2594,1184,17740,36657,2631,26231,1,graduate school,0
80000,2,2,31,-1,-1,-1,-1,-1,-1,8414,1775,4284,7202,2014,5218,5759,8395,1768,4284,7202,2014,1,graduate school,0
50000,1,2,30,-1,-1,-1,-1,-1,-1,390,390,390,390,23269,1500,390,390,390,390,390,23269,1,graduate school,0
500000,2,1,38,-1,-1,0,0,-1,0,4695,2506,2015,16883,5013,8031,2343,4666,3492,3008,16871,19188,2,university,0
120000,2,1,37,-1,-1,-1,-1,-1,-1,396,396,2707,3247,396,595,396,396,396,2707,3247,396,2,university,0
150000,2,1,28,0,-1,-1,-1,-1,-1,36865,32311,12956,390,1508,2224,58322,36865,32311,12791,390,1508,1,graduate school,0
50000,1,1,27,-1,-1,2,-1,-1,-1,2184,5,1180,1316,1088,0,819,3003,1677,1177,1313,1085,2,university,0
20000,1,1,38,-1,-1,-1,-1,-1,-1,3016,3282,7055,1839,2985,4988,2638,3016,3274,7028,1839,2985,2,university,0
180000,2,2,28,-1,-1,-1,-1,-1,-1,18588,1562,2540,3058,16030,330,3840,18588,1557,2540,3058,16030,2,university,0
90000,2,1,39,-1,-1,-1,-1,-1,-1,337,3740,38,1950,22636,0,27571,337,3734,-45,1905,22636,2,university,0
90000,2,2,25,1,-1,-1,-1,-1,2,840,420,0,1140,0,570,0,840,420,0,1140,150,2,university,1
140000,1,2,30,-1,-1,-1,-1,-1,-1,1003,0,440,1367,890,0,1750,1003,0,440,1367,890,1,graduate school,0
160000,2,2,34,-1,-1,-1,-1,-1,-1,24000,8000,13780,12300,12752,6000,18958,11842,7918,13780,12297,12752,2,university,0
10000,1,2,25,-1,-1,-1,-1,-1,-1,390,390,390,0,1280,6380,3161,390,390,390,0,1280,3,high school,0
260000,2,2,36,-1,-1,-1,-1,-1,-1,1445,782,790,849,12319,7575,7740,1445,782,790,849,12319,1,graduate school,0
420000,2,1,30,-1,-1,-1,-1,-1,-1,19292,15087,37435,287,25087,3046,3790,19292,15068,37435,-1896,18995,1,graduate school,0
360000,1,2,30,-1,-1,-1,-1,-1,0,100496,799,1005,6398,3020,3040,8195,99996,795,1000,6398,9418,1,graduate school,0
100000,2,2,23,-1,-1,-1,0,-1,-1,2180,10876,3000,7177,10455,2819,892,2180,10876,11714,7177,10455,2,university,0
20000,1,2,50,-1,-1,-1,-1,-1,0,1140,12656,1700,500,12000,0,2191,1140,12656,1693,303,12303,3,high school,0
320000,1,2,34,-1,-1,-1,-1,-1,-1,2297,2203,3957,5557,3150,3056,744,2291,2197,3934,5541,3141,1,graduate school,0
290000,2,2,29,-1,-1,-1,-1,-1,-1,15837,11584,8184,14936,19573,6309,6649,15819,10986,8184,14936,19573,1,graduate school,0
200000,2,1,36,-1,-1,-1,-1,-1,-1,0,5448,632,0,646,0,2500,0,5448,632,0,646,2,university,0
280000,2,2,24,-1,-1,-1,-1,-1,0,316,3861,316,10800,382,5000,316,316,3861,316,10800,9099,2,university,0
20000,2,1,43,-1,-1,-1,-1,-1,-1,1291,3898,1681,901,0,0,1475,1291,3898,1681,901,0,2,university,0
390000,2,1,33,-1,-1,-1,-1,-1,-1,4644,7677,2947,87476,3639,7769,8243,4610,7599,2947,86790,3628,2,university,0
130000,2,2,53,-1,-1,-1,-1,-1,-1,45697,27951,17307,10400,18776,2944,11085,45677,27951,17255,10400,18776,3,high school,0
30000,2,2,23,-1,-1,-1,-1,-1,-1,913,10773,916,3091,700,0,528,913,10773,916,3091,700,3,high school,0
140000,1,2,28,0,-1,-1,0,-1,-1,4340,5491,2013,1510,18,89898,3234,4324,5477,4490,1500,-51183,1,graduate school,0
190000,2,1,50,1,-1,-1,-1,-1,-2,2329,15990,332,0,0,0,0,2329,15951,332,0,0,1,graduate school,0
450000,1,1,38,-1,-1,-1,-1,-1,-1,7964,57425,15257,7283,13959,11139,10591,7923,57139,15181,7247,13890,1,graduate school,0
200000,2,1,31,-1,-1,-1,-1,-1,-1,6229,5815,854,2029,1997,10342,261,6229,5815,851,2029,1997,1,graduate school,0
230000,1,1,38,-1,-1,-1,-1,-1,-1,2170,1149,1352,1029,0,654,1902,2161,1144,1346,1024,-4,1,graduate school,0
250000,1,2,32,-1,-1,-1,-1,-1,-1,74081,29403,56692,34055,4575,0,55741,74048,29381,56372,34020,4575,1,graduate school,0
210000,2,1,42,-1,-1,-1,-2,-1,-1,2928,0,0,920,0,0,1708,2928,-2,-2,918,-164,2,university,0
210000,1,1,50,-1,-1,-1,-1,-1,-1,390,390,4962,0,780,6668,4137,390,390,4962,0,780,3,high school,1
250000,2,1,32,-1,-1,-1,-1,-1,-1,860,860,860,440,1280,440,860,860,860,860,440,1280,3,high school,0
410000,1,2,27,0,-1,-1,0,-1,-1,16090,16076,40203,17974,34518,369,7189,15646,15678,40512,17884,34251,1,graduate school,0
500000,1,1,36,-1,-1,-1,-1,-1,-1,6867,2929,0,39194,0,0,25334,6834,2914,-341,38853,0,1,graduate school,0
150000,2,1,47,-1,-1,-1,-1,-1,2,316,316,0,1098,0,0,316,316,316,0,782,316,2,university,0
180000,1,1,34,-1,-1,-1,-1,-1,-1,2790,1140,2144,1180,1382,2440,2927,2790,1140,2144,1180,1382,2,university,0
150000,2,1,42,-1,-1,-1,-1,-1,-1,2270,5887,3935,3935,3935,3935,3260,2270,5887,3935,3935,3935,2,university,1
280000,2,2,29,-1,-1,-1,-1,-1,0,3419,8283,2287,10969,0,0,11536,3408,8220,2287,10969,5395,2,university,0
420000,1,1,35,-1,-1,-1,-1,-1,-1,17095,28824,13367,3547,2936,9580,9288,16880,28690,13310,3539,2926,2,university,0
160000,2,1,53,-1,-1,-1,-1,-1,-1,2475,5175,2475,3975,8175,138,2475,2475,5175,2475,3975,8175,3,high school,0
20000,1,1,52,-1,-1,-1,-1,-1,-1,390,780,780,780,390,780,2912,390,780,780,780,390,3,high school,0
50000,2,2,26,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,1156,316,316,316,316,316,1,graduate school,0
290000,2,1,30,-1,-1,-1,-1,-1,-1,1318,1317,1493,1495,1657,35267,1312,1312,1311,1486,1488,1650,1,graduate school,1
440000,1,1,37,-1,-1,-1,-1,-1,-1,8369,16786,396,600,3596,4095,4330,8369,16786,396,600,3596,1,graduate school,0
170000,2,2,42,-1,-1,-1,-1,-1,0,316,316,316,948,0,0,3480,316,316,316,948,632,1,graduate school,0
80000,2,2,27,-1,-1,-1,-2,-1,2,7900,0,0,333,0,1500,1152,7900,0,0,333,183,1,graduate school,0
200000,1,2,30,-1,-1,-1,-1,-1,-1,326,326,326,326,802,0,326,326,326,326,326,802,2,university,0
280000,2,2,28,1,-1,-1,0,-1,-1,5072,4900,0,4322,9887,49300,0,5072,4872,4284,4322,9887,1,graduate school,1
240000,2,1,41,1,-1,-1,-1,-1,-1,40529,3211,9795,11756,12522,6199,0,40529,3211,9795,11756,12522,2,university,0
200000,1,1,40,-1,-1,-1,-1,-1,-1,800,396,4,475,1170,930,840,770,386,0,475,390,1,graduate school,0
70000,2,1,35,-1,-1,-1,-1,-1,-1,1473,390,390,1311,1933,0,1473,1473,390,390,1311,1933,3,high school,0
270000,1,2,36,1,-1,-1,-2,-1,0,3342,0,0,19369,996,3,-16,3326,-54,-54,19315,8388,2,university,0
390000,1,2,47,-1,-1,-2,-1,-1,-1,0,0,2582,128,6273,0,898,0,0,2582,128,6273,1,graduate school,0
160000,2,1,45,-1,-1,-1,-1,-1,-1,10528,7433,5245,17053,1647,30028,19477,10477,7396,5224,16989,1640,2,university,0
110000,2,2,26,-1,-1,-1,-1,-1,0,400,300,922,3509,0,5192,1687,400,300,922,3509,1979,2,university,1
240000,2,2,28,1,-1,-1,-1,-1,-1,1748,0,14944,968,10408,0,0,1748,0,14944,968,10408,1,graduate school,1
50000,1,1,41,-1,-1,-1,-1,-1,-1,1000,390,1000,220,640,1000,508,672,226,390,220,320,1,graduate school,0
20000,1,1,39,-1,-1,-1,-1,-1,-1,700,600,700,700,600,1400,628,662,596,630,664,598,1,graduate school,0
130000,2,2,28,-1,-1,-1,-1,-1,-1,7412,390,4134,540,390,2596,390,7412,390,4134,540,390,2,university,0
200000,2,1,60,-1,-1,-1,-1,-1,-1,396,461,396,546,396,396,396,396,461,396,546,396,2,university,0
160000,2,2,29,-1,-1,-1,-1,-1,-1,2108,1086,1874,2920,0,1222,1194,2108,1086,1874,2920,0,2,university,0
180000,2,1,40,0,-1,-1,-1,-1,-1,1620,337,9379,1100,43505,0,144481,1620,334,9379,1100,43505,2,university,0
150000,2,1,28,0,-1,-1,-1,-1,-1,850,850,430,840,430,860,12780,850,850,430,840,430,2,university,1
180000,2,2,33,2,-1,-1,-1,-1,-1,416,416,416,150,982,416,416,416,416,416,150,982,1,graduate school,1
250000,1,1,41,-1,-1,-1,-1,-1,-1,10957,4614,28796,4418,10676,0,9146,10906,4614,28790,4418,10676,1,graduate school,0
110000,1,2,34,-1,-1,2,-1,-1,0,4013,2,3430,4319,2,1905,15908,18873,890,3420,4309,733,1,graduate school,0
160000,2,1,29,-1,-1,-1,-1,-1,-1,2122,5822,5524,615,25139,2100,3617,2091,5816,5414,615,25072,2,university,0
300000,1,1,45,-1,-1,-1,2,-1,0,390,780,0,780,0,0,836,390,780,390,780,780,3,high school,0
280000,2,2,32,-1,-1,-1,-1,-1,-1,11509,5000,2121,6789,14959,16067,45536,11509,2110,2121,6789,14959,1,graduate school,0
360000,2,1,32,-1,-1,-1,-1,-1,-1,18011,5307,23102,64617,10542,9702,39587,17900,5307,23102,64617,10542,1,graduate school,0
360000,2,1,52,-1,-1,-1,-1,-1,-1,6302,4719,1577,1577,21220,10744,7542,6302,4719,1577,1577,21220,1,graduate school,0
170000,1,1,36,-1,-1,-1,-1,-1,-1,2015,2015,2015,2015,1925,2105,2015,2015,2015,2015,2015,1925,1,graduate school,0
320000,2,1,43,-1,-1,-1,-1,-1,-1,30161,82271,5315,33059,908,6382,24685,27002,82271,5315,33059,908,2,university,0
230000,2,1,32,-1,-1,-1,-1,-1,-2,930,8485,1900,0,9198,0,8756,930,8400,1900,0,9198,3,high school,0
50000,2,2,31,0,-1,-1,-2,-1,-1,2100,405,0,2385,2385,3000,9514,2067,-6,-409,793,2385,2,university,0
150000,2,2,28,-1,-1,-2,-1,-1,-2,2730,500,2727,712,0,0,3752,2730,500,2727,712,0,1,graduate school,0
120000,1,2,27,-1,-1,-1,-1,-1,-1,2469,2439,2439,2439,2116,0,2474,2469,2439,2439,2439,2116,2,university,0
50000,2,2,30,-1,-1,-1,-1,-1,-1,2859,1452,1190,543,920,534,4166,2859,1452,1190,543,920,2,university,0
50000,1,2,46,-1,-1,-1,2,-1,-1,170,1000,0,780,40418,3170,390,170,780,390,780,40418,3,high school,0
100000,1,2,25,0,-1,-1,-1,-1,-1,390,390,390,390,390,9528,48285,390,390,390,390,390,2,university,0
50000,1,2,29,1,-1,-1,-1,-1,-1,1899,832,0,1662,4537,2943,0,1899,832,0,1662,4537,3,high school,0
140000,2,2,29,-1,-1,-2,-1,-1,-1,0,0,6560,3617,0,2770,4880,0,0,6560,3617,0,1,graduate school,1
150000,2,1,30,-1,-1,0,0,-1,-1,115041,66066,2031,35940,38460,41154,35213,115041,135090,80085,35940,38460,2,university,0
360000,2,1,39,-1,-1,-1,-1,-1,-1,22434,19286,16243,5966,15407,43019,26680,22312,19181,16155,5936,15330,2,university,0
220000,2,1,54,-1,-1,-1,-1,-1,-1,4786,2367,2888,11768,7484,13062,265,4786,2367,2873,11768,7484,2,university,0
240000,2,2,30,-1,-1,0,-1,-1,-1,18432,1416,16580,416,416,416,4684,18412,16580,416,416,416,2,university,1
300000,2,2,40,-1,-1,-1,-1,-1,-1,10582,13265,1087,12238,0,0,10626,10578,12963,989,12238,0,2,university,0
120000,1,1,39,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,3,high school,0
230000,1,2,28,0,-1,-1,-1,-1,0,65722,20000,18844,34983,408,14574,152966,65722,11666,18844,34983,53935,3,high school,0
280000,1,1,38,1,-1,-1,-1,-1,-1,5410,2380,3709,5849,5606,5299,4608,5393,2369,3700,5024,5188,1,graduate school,0
140000,1,2,29,-1,-1,-1,-1,-1,-1,2024,1522,2580,496,1749,2265,2937,5150,1514,2573,495,1744,1,graduate school,0
180000,2,1,51,-1,-1,-1,-1,-1,-1,396,396,396,396,396,792,513,396,396,396,396,396,1,graduate school,0
360000,2,2,27,-1,-1,-1,-1,-1,0,663,661,1100,4953,19,1264,660,660,658,1095,4948,3861,1,graduate school,0
250000,1,1,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,109,396,396,396,396,396,396,1,graduate school,0
90000,2,1,48,-1,-1,-1,2,-1,0,0,22146,0,632,0,7816,1102,-14,21816,316,632,316,3,high school,0
80000,1,1,46,0,-1,-1,2,-1,0,780,390,0,1560,0,390,31290,780,390,780,780,390,2,university,0
180000,2,1,39,2,-1,-1,-1,-1,-1,438,2308,4446,987,4040,600,1343,437,2297,4428,985,4028,1,graduate school,1
300000,2,1,32,1,-1,-1,-1,-1,-1,45018,0,130447,560,524,6776,-227,44791,-649,129798,558,522,1,graduate school,0
180000,2,2,35,-1,-1,-1,0,-1,-1,7936,18207,0,22479,34935,5382,11123,7883,16477,13207,73813,34935,1,graduate school,0
160000,2,2,32,-1,-1,-1,-1,-1,-1,5726,5037,3182,5000,1252,749,9441,5714,5030,3181,4998,1250,1,graduate school,0
150000,2,2,41,-1,-1,-1,-1,-1,-1,316,316,316,466,8057,316,316,316,316,316,466,8057,2,university,0
360000,1,1,45,-1,-1,-1,-1,-1,-1,836,836,836,986,986,611,18552,836,836,836,986,986,2,university,0
120000,2,2,37,-1,-1,-1,-1,-1,-1,1616,776,776,776,776,776,776,1616,776,776,776,776,3,high school,1
70000,1,2,25,0,-1,-1,-1,-2,-2,21597,3340,0,0,0,8535,34700,21597,3340,0,0,0,2,university,0
10000,1,1,30,-1,-1,-1,-1,-2,-2,0,780,0,0,0,0,390,0,780,0,0,0,2,university,1
230000,2,2,33,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,6283,0,0,0,0,0,1,graduate school,0
280000,2,2,30,-1,-1,-1,-2,-2,-2,52223,25100,9427,2838,198,4139,26679,52223,25088,9427,2829,198,1,graduate school,0
80000,2,1,43,-1,-1,-1,-2,-2,-1,2282,0,0,0,1000,0,21057,2282,-185,-185,-185,665,1,graduate school,0
280000,2,1,35,-1,-1,-2,-2,-2,-2,2500,0,0,0,0,0,7147,2500,0,0,0,0,1,graduate school,0
60000,2,3,34,1,-1,0,0,-2,-1,60559,1126,0,0,567,1222,0,60559,56317,0,0,567,2,university,0
220000,2,1,54,-1,-1,-1,-1,-2,-2,3011,147,0,0,0,0,8727,2553,147,0,0,0,2,university,0
90000,1,1,42,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,780,0,0,0,0,0,2,university,0
300000,1,1,39,-1,-1,-2,-2,-2,-2,598,1057,0,0,0,0,29997,592,1049,-25,-25,-25,2,university,0
100000,1,2,49,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,1440,0,0,0,0,0,3,high school,0
210000,2,1,51,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,1900,0,0,0,0,0,1,graduate school,0
20000,1,2,26,-1,-1,-1,-2,-2,-2,1560,0,0,0,0,0,96,780,0,0,0,0,3,high school,0
20000,2,1,51,1,-1,-1,-1,-2,-2,780,340,0,0,0,0,0,780,340,-50,-830,-1660,3,high school,0
400000,1,1,49,-1,-1,-1,-1,-2,-2,58265,49415,0,0,0,0,38810,58265,49415,0,0,0,1,graduate school,0
110000,2,2,36,1,-1,-1,-2,-2,-2,780,0,0,0,0,0,0,780,0,0,0,0,2,university,0
100000,2,2,28,1,-1,-1,-2,-2,-2,1534,977,0,0,0,0,290,930,977,0,0,0,1,graduate school,0
320000,1,2,44,-1,-1,-2,-2,-2,-2,28791,13227,2621,9075,6564,12767,36831,28785,13104,2621,9075,6564,2,university,0
250000,1,2,28,-2,-1,-1,-2,-2,-2,2549,1715,8042,4023,9167,3036,4003,2527,1652,7734,3337,7866,1,graduate school,0
200000,2,2,39,-1,-1,-2,-2,-2,-1,0,0,0,0,11700,121513,1017,0,0,0,0,11700,2,university,0
50000,2,1,51,-1,-1,-1,-1,-2,-2,300,5880,0,0,0,0,752,300,5880,0,0,0,3,high school,1
150000,1,2,28,-2,-1,-1,-1,-2,-2,4660,2166,0,0,0,901,88609,4635,2160,-2,-2,-2,2,university,0
20000,2,2,34,0,-1,-1,-2,-2,-2,3077,19837,0,15846,2000,0,17489,3077,0,0,0,0,2,university,0
100000,2,2,24,1,-1,-1,-2,-2,-1,670,0,0,0,150,477,0,670,0,0,0,150,2,university,1
200000,2,2,29,-1,-1,-1,-1,-2,-1,0,65,0,0,5162,0,8972,0,65,0,0,5162,1,graduate school,1
300000,1,1,38,-1,-1,-1,-1,-2,-2,200,600,0,0,0,1791,706,195,504,-627,-918,-1209,1,graduate school,1
150000,1,2,28,-1,-1,-1,-2,-2,-2,6546,0,0,0,0,0,252,6514,-31,-31,-31,-31,1,graduate school,0
90000,2,1,31,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,350,0,0,0,0,0,2,university,0
280000,2,2,52,-1,-1,-1,-1,-2,-2,0,930,0,0,0,0,886,0,930,0,0,0,1,graduate school,0
80000,2,2,26,-1,-1,-1,-1,-2,-1,2991,1500,1608,1453,4287,6000,4620,2991,1441,1608,1453,4287,1,graduate school,0
20000,2,2,21,-1,-1,2,2,-2,-2,780,0,0,0,0,0,390,780,780,0,0,0,2,university,0
360000,2,2,26,-1,-1,-1,-1,-2,-2,463,2500,0,0,0,0,1968,459,2500,0,0,0,2,university,0
240000,2,2,30,0,-1,-1,-2,-2,-2,9434,0,0,0,0,178,7818,9363,0,0,0,0,2,university,0
360000,1,2,39,-1,-1,-1,-1,-2,-2,1448,3740,0,0,0,3942,2758,1448,3740,0,0,0,1,graduate school,0
300000,2,2,39,-1,-1,-2,-2,-2,-2,1,0,0,0,0,2774,2019,-1,-1,-1,-1,-1,1,graduate school,1
300000,2,1,39,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,1117,0,0,0,0,0,3,high school,0
180000,2,2,26,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,3000,0,0,0,0,0,1,graduate school,0
100000,2,2,30,-1,-1,-1,-1,-2,-2,35993,2772,0,0,0,0,430,35993,2772,0,0,0,1,graduate school,0
280000,2,1,41,-2,-1,0,0,-2,-2,8188,30000,0,1455,3023,24668,939,8188,36670,0,1455,3023,1,graduate school,0
180000,2,2,29,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,4184,0,0,0,0,0,2,university,0
80000,2,2,28,-1,-1,-1,-2,-2,-2,2800,0,0,0,0,0,4280,2800,0,0,0,0,3,high school,0
450000,1,2,31,-1,-1,-1,-1,-2,-2,5000,5000,0,0,0,0,5000,5000,5000,0,0,0,1,graduate school,0
90000,2,2,24,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,520,0,0,0,0,0,2,university,0
230000,1,1,39,1,-1,-1,-2,-2,-2,1803,0,0,0,0,0,-17,1786,0,0,0,0,1,graduate school,0
30000,2,1,48,1,-1,-1,-2,-2,-2,200,0,0,0,0,0,-100,100,0,0,0,0,3,high school,0
100000,1,1,55,2,-1,-1,-1,-2,-1,435,285,0,0,2040,0,435,435,285,-150,-585,1020,3,high school,0
260000,2,2,30,-1,-1,-1,-2,-2,-2,1340,0,0,0,0,3250,449,1340,0,0,0,0,1,graduate school,0
80000,2,2,25,-1,-1,-2,-2,-2,-2,0,0,0,0,0,240,390,0,0,0,0,0,2,university,0
150000,2,1,29,1,-1,-1,-2,-2,-2,231,0,0,0,0,685,0,231,0,0,0,0,1,graduate school,0
170000,1,1,42,1,-1,-1,-2,-2,-1,1690,0,0,0,4750,0,0,1690,0,0,0,4750,2,university,0
180000,2,1,35,-1,-1,-1,-1,-2,-1,590,360,0,0,414,0,1866,590,360,0,0,414,2,university,0
210000,2,1,30,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2818,0,0,0,0,0,2,university,0
80000,2,1,39,-1,-1,-1,-1,-2,-1,5000,5000,0,5000,5000,470,5280,5000,5000,0,0,5000,3,high school,0
50000,2,2,42,-1,-1,-2,-2,-2,-1,0,0,0,0,3702,4817,1618,0,0,0,0,3702,1,graduate school,0
220000,1,1,36,-1,-1,-2,-2,-2,-2,0,0,0,0,0,863,769,0,0,0,0,0,1,graduate school,0
150000,2,1,38,-1,-1,-2,-2,-2,-1,0,0,0,0,2040,13061,750,0,0,0,0,2040,1,graduate school,1
330000,2,1,43,1,-1,-1,-2,-2,-2,22359,5895,0,0,0,0,-58,22301,0,0,0,0,2,university,0
350000,1,2,33,-1,-1,-1,-2,-2,-1,10530,0,0,0,4554,0,10900,10478,-22,-22,-22,4532,1,graduate school,0
